customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00659,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,83.12,4978.95,No
CUST-00660,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,60.01,364.56,No
CUST-00661,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,77.82,542.06,No
CUST-00662,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,112.55,4160.31,No
CUST-00663,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,73.2,1833.34,Yes
CUST-00664,Male,0,No,No,25,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,No,Mailed check,41.1,1019.11,No
CUST-00665,Female,0,Yes,No,11,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,44.37,482.52,Yes
CUST-00666,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),86.71,3471.68,No
CUST-00667,Female,0,No,No,3,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,82.12,257.18,Yes
CUST-00668,Female,1,No,No,46,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,41.41,1913.84,No
CUST-00669,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),120.0,2285.4,No
CUST-00670,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.14,885.92,No
CUST-00671,Female,0,No,Yes,22,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.33,1759.55,Yes
CUST-00672,Female,1,Yes,No,20,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.05,2180.26,No
CUST-00673,Female,0,No,Yes,18,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,106.19,1905.02,Yes
CUST-00674,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,111.87,562.69,No
CUST-00675,Female,0,Yes,Yes,42,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),68.87,2899.88,No
CUST-00676,Female,1,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),103.62,2068.81,No
CUST-00677,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,104.42,420.24,Yes
CUST-00678,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),44.5,1513.44,No
CUST-00679,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,120.0,2757.76,No
CUST-00680,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,119.8,1214.72,No
CUST-00681,Female,1,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),97.63,2238.96,No
CUST-00682,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,97.48,1845.52,Yes
CUST-00683,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),33.81,133.28,Yes
CUST-00684,Female,0,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.6,1015.96,Yes
CUST-00685,Male,0,Yes,Yes,13,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,Yes,Electronic check,35.53,467.66,No
CUST-00686,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),32.45,779.57,No
CUST-00687,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.97,878.0,Yes
CUST-00688,Female,0,Yes,No,21,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,No,Electronic check,34.37,721.65,No
CUST-00689,Male,0,Yes,No,15,No,No phone service,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Mailed check,19.55,295.8,No
CUST-00690,Female,1,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),57.9,3299.28,No
CUST-00691,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),70.4,912.71,No
CUST-00692,Female,0,Yes,No,41,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),38.2,1565.43,No
CUST-00693,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,80.42,798.47,Yes
CUST-00694,Female,1,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.88,1279.8,Yes
CUST-00695,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,109.05,1414.65,Yes
CUST-00696,Male,0,No,Yes,38,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,81.71,3101.55,No
CUST-00697,Female,0,No,No,5,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Bank transfer (automatic),31.2,156.11,Yes
CUST-00698,Female,1,Yes,No,23,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.3,1361.43,No
CUST-00699,Male,1,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),78.99,3159.29,Yes
CUST-00700,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),109.18,2290.48,No
CUST-00701,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),81.47,2351.71,Yes
CUST-00702,Female,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,91.24,4467.11,No
CUST-00703,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,67.2,200.61,Yes
CUST-00704,Male,0,No,Yes,5,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Bank transfer (automatic),30.03,159.74,Yes
CUST-00705,Male,0,No,Yes,58,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),71.28,4131.38,No
CUST-00706,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.66,1533.81,No
CUST-00707,Male,1,No,Yes,68,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),44.43,3011.46,No
CUST-00708,Female,0,No,Yes,10,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.38,855.38,Yes
CUST-00709,Male,0,Yes,No,17,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Credit card (automatic),27.72,473.95,Yes
CUST-00710,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.13,132.42,Yes
CUST-00711,Female,0,No,No,65,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,108.86,7070.86,No
CUST-00712,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.95,1780.39,Yes
CUST-00713,Female,1,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,109.33,112.23,Yes
CUST-00714,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,106.27,534.73,No
CUST-00715,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,34.8,630.46,No
CUST-00716,Female,0,Yes,Yes,9,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Credit card (automatic),32.59,299.52,No
CUST-00717,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),109.05,3918.11,No
CUST-00718,Male,1,No,No,32,No,No phone service,No,No ,No ,No ,No ,No ,No ,One year,No,Bank transfer (automatic),24.79,778.24,No
CUST-00719,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,82.56,401.19,Yes
CUST-00720,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,103.68,2276.27,No
CUST-00721,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,1793.25,No
CUST-00722,Female,0,Yes,No,7,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,27.51,191.79,No
CUST-00723,Female,0,No,No,18,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Mailed check,27.9,504.74,No
CUST-00724,Male,1,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,73.52,2433.22,No
CUST-00725,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.12,373.21,No
CUST-00726,Male,1,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,111.42,1332.61,No
CUST-00727,Female,0,Yes,Yes,28,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,71.67,2010.68,No
CUST-00728,Male,0,No,No,5,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.98,218.24,Yes
CUST-00729,Male,1,No,No,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,87.32,6286.07,No
CUST-00730,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,49.72,1084.78,No
CUST-00731,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.1,1434.58,Yes
CUST-00732,Male,1,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),117.12,8079.08,Yes
CUST-00733,Female,0,Yes,Yes,7,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.02,421.56,Yes
CUST-00734,Female,1,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),110.87,665.15,No
CUST-00735,Male,0,No,Yes,29,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,No,Mailed check,35.09,1011.8,No
CUST-00736,Female,1,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,99.76,1686.81,No
CUST-00737,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.69,606.58,Yes
CUST-00738,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.84,1914.76,No
CUST-00739,Female,1,Yes,No,52,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),95.81,4975.86,No
CUST-00740,Female,0,No,Yes,14,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),89.55,1253.23,No
CUST-00741,Female,0,No,Yes,21,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),106.33,2230.04,No
CUST-00742,Female,0,No,Yes,5,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Mailed check,38.32,195.33,No
CUST-00743,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,83.18,1410.69,Yes
CUST-00744,Male,1,No,No,14,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,Yes,Electronic check,43.2,614.4,No
CUST-00745,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.54,402.38,No
CUST-00746,Male,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),35.82,532.08,No
CUST-00747,Female,0,No,No,16,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Credit card (automatic),37.99,611.09,No
CUST-00748,Male,1,No,No,33,No,No phone service,No,No ,No ,No ,No ,No ,No ,One year,Yes,Mailed check,22.98,756.49,Yes
CUST-00749,Male,1,No,Yes,14,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,54.24,764.67,Yes
CUST-00750,Male,1,Yes,No,26,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.49,1422.86,No
CUST-00751,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,101.07,3937.99,No
CUST-00752,Male,0,No,Yes,21,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,29.53,617.39,No
CUST-00753,Male,0,No,No,58,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Bank transfer (automatic),24.16,1403.44,No
CUST-00754,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),95.41,3437.51,No
CUST-00755,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),98.73,5326.66,No
CUST-00756,Male,0,Yes,No,57,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,48.72,2777.61,No
CUST-00757,Female,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,114.1,4339.43,Yes
CUST-00758,Male,0,Yes,No,20,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Mailed check,33.07,659.29,No
CUST-00759,Male,0,No,Yes,20,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),76.69,1534.22,No
CUST-00760,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.19,68.5,Yes
CUST-00761,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.51,166.03,Yes
CUST-00762,Female,1,No,Yes,60,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Credit card (automatic),23.39,1405.89,No
CUST-00763,Female,0,Yes,No,5,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Bank transfer (automatic),20.68,106.9,Yes
CUST-00764,Female,1,No,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,79.5,712.79,No
CUST-00765,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,120.0,2160.78,No
CUST-00766,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),81.95,1717.24,No
CUST-00767,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.88,827.33,No
CUST-00768,Male,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,85.72,1798.57,No
CUST-00769,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.16,811.16,No
CUST-00770,Male,0,No,Yes,16,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,73.43,1181.5,Yes
CUST-00771,Female,0,No,No,33,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,Yes,Mailed check,28.1,920.66,No
CUST-00772,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),120.0,4080.27,No
CUST-00773,Male,0,No,Yes,4,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,20.18,85.85,No
CUST-00774,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),115.88,4868.62,No
CUST-00775,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.66,255.97,Yes
CUST-00776,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,113.67,2498.11,No
CUST-00777,Male,0,Yes,No,50,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Credit card (automatic),43.81,2184.6,No
CUST-00778,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,120.0,3121.79,No
CUST-00779,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),120.0,2402.77,No
CUST-00780,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.06,826.45,Yes
CUST-00781,Female,1,Yes,No,30,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,No,Electronic check,39.52,1181.43,No
CUST-00782,Female,1,No,Yes,17,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,Yes,Credit card (automatic),28.11,482.27,No
CUST-00783,Male,0,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,86.67,4677.46,No
CUST-00784,Male,1,Yes,No,18,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,55.81,1004.09,No
CUST-00785,Male,0,No,No,63,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),74.62,4695.53,No
CUST-00786,Female,0,Yes,No,51,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.17,4796.23,No
CUST-00787,Male,1,No,No,17,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),88.09,1496.91,No
CUST-00788,Female,0,Yes,Yes,63,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Electronic check,28.19,1773.42,No
CUST-00789,Female,0,No,No,24,No,No phone service,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,24.37,590.01,Yes
CUST-00790,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,103.55,1457.53,Yes
CUST-00791,Male,0,No,No,28,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,61.24,1712.27,No
CUST-00792,Male,0,No,No,45,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,63.62,2862.29,No
CUST-00793,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.11,291.88,Yes
CUST-00794,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),91.53,1473.53,No
CUST-00795,Male,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),79.73,3752.64,No
CUST-00796,Male,0,No,No,20,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,28.77,581.15,No
CUST-00797,Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,38.31,650.25,Yes
CUST-00798,Male,1,No,No,63,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Credit card (automatic),38.1,2402.31,No
CUST-00799,Male,0,Yes,No,7,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,25.32,171.69,No
CUST-00800,Male,0,No,No,61,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Mailed check,19.29,1182.66,No
CUST-00801,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,119.68,1310.43,No
CUST-00802,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,97.66,1564.76,Yes
CUST-00803,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),107.39,6873.2,No
CUST-00804,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,81.43,1467.91,Yes
CUST-00805,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),76.89,391.6,Yes
CUST-00806,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,111.85,6821.8,No
CUST-00807,Female,0,No,No,2,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,26.04,54.83,Yes
CUST-00808,Male,0,Yes,No,16,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.02,623.31,No
CUST-00809,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.27,80.59,Yes
CUST-00810,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.66,444.79,Yes
CUST-00811,Male,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.03,656.4,Yes
CUST-00812,Female,0,No,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.19,6089.69,No
CUST-00813,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),51.76,566.77,Yes
CUST-00814,Male,0,No,No,21,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.4,1647.1,Yes
CUST-00815,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.03,1300.38,No
CUST-00816,Female,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),108.48,2492.6,No
CUST-00817,Male,0,No,No,17,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,29.65,513.09,No
CUST-00818,Male,0,Yes,No,42,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),78.1,3280.51,No
CUST-00819,Female,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),111.02,4768.58,No
CUST-00820,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,85.51,2475.73,No
CUST-00821,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,106.7,965.68,Yes
CUST-00822,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,108.33,5205.7,No
CUST-00823,Male,0,No,No,19,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),98.76,1882.08,No
CUST-00824,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,1805.15,Yes
CUST-00825,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.32,369.93,Yes
CUST-00826,Male,0,No,Yes,24,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,102.6,2459.61,No
CUST-00827,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),120.0,6002.94,No
CUST-00828,Female,0,No,No,17,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,No,Mailed check,19.52,327.93,No
CUST-00829,Female,0,No,No,21,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.41,1374.03,No
CUST-00830,Male,0,Yes,No,9,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Credit card (automatic),23.14,212.38,Yes
CUST-00831,Male,0,No,No,56,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,48.92,2739.39,No
CUST-00832,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),65.53,61.19,Yes
CUST-00833,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),116.11,3016.6,Yes
CUST-00834,Male,0,No,Yes,50,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),56.33,2819.67,No
CUST-00835,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,113.24,3629.23,No
CUST-00836,Female,0,No,No,21,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),53.03,1121.97,No
CUST-00837,Female,1,Yes,No,43,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,52.34,2243.48,No
CUST-00838,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.28,87.39,Yes
CUST-00839,Male,0,No,No,53,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,75.05,3977.43,No
CUST-00840,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,86.84,258.02,No
CUST-00841,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,94.09,4527.68,No
